,accuracy_mean,accuracy_mean,accuracy_mean,accuracy_mean,accuracy_std,accuracy_std,accuracy_std,accuracy_std,brier_score_mean,brier_score_mean,brier_score_mean,brier_score_mean,brier_score_std,brier_score_std,brier_score_std,brier_score_std,time_mean,time_mean,time_mean,time_mean,num_rules_mean,num_rules_mean,num_rules_mean,num_rules_mean,num_preds_mean,num_preds_mean,num_preds_mean,num_preds_mean,time_std,time_std,time_std,time_std,num_rules_std,num_rules_std,num_rules_std,num_rules_std,num_preds_std,num_preds_std,num_preds_std,num_preds_std
,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,best_rule,greedy,info_gain,round_robin,best_rule,greedy,info_gain,round_robin,best_rule,greedy,info_gain,round_robin
Dry Bean,0.9087036356959236,0.9121557106132941,0.16846615252784916,0.9095850165258905,0.005775769188499632,0.005042198659191223,0.007063338884248299,0.00489430131814648,0.9194346846774012,0.9227505183908361,0.7888421627491188,0.920516930257781,0.005375735130125429,0.004076784382037553,0.001728199624856339,0.00491628886834076,284.3707662343979,350.75793336232505,1193.008343601227,290.12758278052013,157.53333333333333,148.66666666666666,24.4,158.1,293.0,269.8333333333333,51.733333333333334,290.2,,,,,,,,,,,,
Ecoli,0.7921568627450981,0.7877450980392157,0.5269607843137255,0.7921568627450981,0.04432563100345837,0.041537703616110935,0.3388869138415735,0.05802363513620222,0.8566254113006373,0.8481233840578921,0.8146222856481373,0.853397990224804,0.035006920706055114,0.02823949938615286,0.05864422647781794,0.03887578685443713,1.2065954764684041,1.5517794768015543,5.970795019467672,1.2402599652608235,38.266666666666666,33.03333333333333,23.233333333333334,39.733333333333334,45.833333333333336,39.9,30.4,46.96666666666667,,,,,,,,,,,,
Nursery,0.9594521604938272,1.2860082304526749e-05,0.33477366255144037,0.9574845679012346,0.012409268273337933,7.04375716956232e-05,0.008470665234569321,0.011450758565886702,0.9642263060038619,0.7499979851513877,0.8336707610324926,0.9623878539795874,0.009668698854784295,7.781829534248103e-06,0.0021207533914089595,0.009257710947345699,2.5048410177230833,0.2510400136311849,1.0643179575602213,2.4804573615392047,69.53333333333333,1.7333333333333334,2.3666666666666667,68.3,26.666666666666668,6.566666666666666,6.266666666666667,26.466666666666665,,,,,,,,,,,,
Page Blocks,0.9659665144596652,0.9678234398782344,0.05293759512937595,0.9650532724505327,0.004531014308115519,0.004267902441630211,0.1616002373906496,0.005536538472977514,0.9696423595266211,0.9723464696873823,0.7602862744171568,0.9690511706376895,0.003989834600033285,0.003479853882201051,0.037920366348528155,0.004852735229647486,9.830052383740743,15.987813154856363,51.41936329205831,11.491415079434713,59.03333333333333,60.1,20.0,65.26666666666667,105.46666666666667,112.06666666666666,53.666666666666664,117.96666666666667,,,,,,,,,,,,
Wall Robot,0.9920024420024419,0.9908119658119658,0.99004884004884,0.9920329670329671,0.003243765861441158,0.002337604118856744,0.00338168619298103,0.002558118389146535,0.9924622149396978,0.9914131744811996,0.9905570487405831,0.9922954469444658,0.0028663795842247277,0.0022641060804840848,0.003326838553636903,0.0024805682612811042,56.64874568780263,52.96748695373535,203.4175669113795,55.948963451385495,29.766666666666666,29.9,28.3,30.566666666666666,40.43333333333333,41.7,47.6,41.46666666666667,,,,,,,,,,,,
Weight Lifting,0.9993374741200828,0.9987163561076604,0.9981780538302277,0.9989233954451345,0.0010687778065889986,0.0015808839485217765,0.001411977086101671,0.0012089493307369647,0.9991242991458343,0.9984730532689524,0.9978639373462237,0.9986732811112423,0.0010963548352107,0.0015337412922877924,0.0012273601682148512,0.0012150552053140642,42.69734230836232,39.690633749961854,126.9739561398824,39.890032307306925,14.166666666666666,10.7,11.066666666666666,14.366666666666667,16.3,11.866666666666667,12.5,15.733333333333333,,,,,,,,,,,,
Wine,0.9490740740740741,0.9259259259259259,0.9148148148148147,0.9435185185185184,0.031866958608308765,0.05851019227184106,0.04835156949614119,0.03824266954338384,0.9526369238636111,0.9347061478244445,0.9236744660519444,0.9475289816435185,0.02293941153761772,0.0451490019513903,0.036502086413096636,0.026668435348130064,0.41765015125274657,0.5793058236440023,1.618668802579244,0.45243585904439293,7.2,8.966666666666667,7.966666666666667,7.666666666666667,7.266666666666667,8.966666666666667,8.533333333333333,7.866666666666666,,,,,,,,,,,,
Average (All Datasets),0.938099023370159,0.7975987652083715,0.569454271888039,0.9369649429456252,0.014745883578535767,0.01619241751826394,0.08130948401803781,0.01741642439378289,0.9505931713510949,0.9168301046945849,0.8727881337122366,0.9491216649712984,0.011563333606864469,0.012107252686298269,0.02020997585393711,0.012609511530642329,56.81085617996398,65.96942750499362,226.21043024630777,57.37587811492738,53.642857142857146,41.87142857142857,16.761904761904763,54.857142857142854,76.42380952380952,70.12857142857142,30.099999999999998,78.09523809523809,33.8969024658258,3.218334595709469,3.269885263658389,2.8271143420034868,4.265031173544299,6.397901231060773,6.815733298391784,4.575887882562786,8.535188870043296,10.417303412391531,11.049968973122025,8.628222154009402
