dataset,strategy,fit_method,metric,accuracy,brier_score,time,num_rules,num_preds,trial_count
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7012062068688524,0.005177021026611328,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.22950819672131148,0.7735016048360656,0.002584218978881836,2,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.7080416951147539,0.011770248413085938,25,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.6960442179114754,0.011770248413085938,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.03278688524590164,0.7507889344262295,0.0,2,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.18032786885245902,0.7612448143852459,0.0,7,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.01639344262295082,0.7404934571721311,0.002004384994506836,1,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.16393442622950818,0.7597439009672131,0.00917196273803711,3,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.7235840334868853,0.0013170242309570312,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7439845528918032,0.016352176666259766,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2459016393442623,0.7458596208245902,0.007180213928222656,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.7372178085770491,0.007180213928222656,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.735866171062295,0.0031740665435791016,25,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.6976851064704919,0.0031740665435791016,25,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.7066670429311475,0.0,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.7270713692213113,0.010570287704467773,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7258133456229507,0.016574859619140625,27,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.736613754509836,0.008468866348266602,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.7446652517065574,0.008468866348266602,17,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.7056327492655737,0.0072934627532958984,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0003161430358886719,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.16393442622950818,0.7602409434557378,0.0019986629486083984,2,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0009937286376953125,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.29508196721311475,0.6662493784196721,0.010105133056640625,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.6913650843852459,0.008068323135375977,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.22950819672131148,0.7468525233934425,0.0040090084075927734,7,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.6608917192852459,0.007915019989013672,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.26229508196721313,0.7207601100868852,0.005911827087402344,9,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7133335999590162,0.007163047790527344,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.002004861831665039,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.47540983606557374,0.7531016733885245,0.00846719741821289,27,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6765691229491804,0.006014347076416016,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.7119313873311475,0.008260965347290039,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.002004861831665039,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.7192038431868852,0.004457950592041016,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7210266986557377,0.006196022033691406,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.08196721311475409,0.7596375512295082,0.0,2,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2459016393442623,0.7797913596786885,0.004191160202026367,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.6635694662360657,0.004191160202026367,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.11475409836065574,0.7619268698770492,0.006025791168212891,3,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.6444195209409835,0.006025791168212891,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6916841893327869,0.0010542869567871094,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.733190141757377,0.010889768600463867,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5409836065573771,0.7440917328508196,0.006025791168212891,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.29508196721311475,0.7684667259852459,0.006014347076416016,7,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.08196721311475409,0.7482227015721312,0.001667022705078125,1,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.47540983606557374,0.702478042004918,0.005691051483154297,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.45901639344262296,0.7159910610590164,0.007561445236206055,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7167173191032786,0.008401155471801758,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.699949818947541,0.008668184280395508,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.18032786885245902,0.7411808985459016,0.005829572677612305,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.6723634619606557,0.011452436447143555,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7333012357229508,0.008898735046386719,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.6942935446508196,0.016295671463012695,18,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.09836065573770492,0.7580294814295082,0.004702568054199219,4,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2459016393442623,0.760549984104918,0.004614114761352539,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.7054103236754099,0.006614208221435547,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.39344262295081966,0.7143708730442624,0.007611274719238281,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.13114754098360656,0.7191960379918032,0.0019996166229248047,4,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.6942069529098361,0.008498430252075195,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.7283446829754099,0.009505033493041992,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6756341624934427,0.007486820220947266,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0009996891021728516,0,0,300
