,accuracy_mean,accuracy_mean,accuracy_mean,accuracy_mean,accuracy_std,accuracy_std,accuracy_std,accuracy_std,brier_score_mean,brier_score_mean,brier_score_mean,brier_score_mean,brier_score_std,brier_score_std,brier_score_std,brier_score_std,time_mean,time_mean,time_mean,time_mean,num_rules_mean,num_rules_mean,num_rules_mean,num_rules_mean,num_preds_mean,num_preds_mean,num_preds_mean,num_preds_mean,time_std,time_std,time_std,time_std,num_rules_std,num_rules_std,num_rules_std,num_rules_std,num_preds_std,num_preds_std,num_preds_std,num_preds_std
,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,best_rule,greedy,info_gain,round_robin,best_rule,greedy,info_gain,round_robin,best_rule,greedy,info_gain,round_robin
Dry Bean,0.8948218876239442,0.9058146651976986,0.1718937446443873,0.8964989594809647,0.011724248228493469,0.0051987177023299904,0.006399402290019616,0.012889089990651092,0.9166734633054917,0.9186957998467916,0.7900267210675886,0.9164507329452076,0.005477185959160101,0.004230964648868556,0.0017467842448307181,0.005745788684201917,902.0141031662623,1195.4011899789175,5439.802764217059,949.1257146596909,46.5,51.06666666666667,15.9,49.5,77.43333333333334,75.16666666666667,35.93333333333333,80.56666666666666,,,,,,,,,,,,
Ecoli,0.8044117647058824,0.8186274509803921,0.5127450980392158,0.7990196078431372,0.05212207225751954,0.04828729530921198,0.3466893324271581,0.05200509674923438,0.8670595618946079,0.8652058628822059,0.8175847867402941,0.8576002253802941,0.0336415985331696,0.031531717259884046,0.052673090633581714,0.039356142429385704,3.340989883740743,4.114575902620952,19.037114429473878,3.252191360791524,34.43333333333333,22.6,19.266666666666666,33.86666666666667,42.8,27.833333333333332,25.466666666666665,41.6,,,,,,,,,,,,
Nursery,0.9386188271604937,2.5720164609053497e-05,0.33464506172839503,0.8609696502057613,0.010779805598676123,9.788122365064135e-05,0.007235175297818967,0.13430216330786593,0.9465144230676049,0.7499940197545744,0.8336496931736719,0.9298123460775203,0.007943743006355006,1.3518249662953795e-05,0.0018070074805354303,0.03109755371735074,3.5256132523218793,0.3000500758488973,1.1973867893218995,3.880516354242961,35.46666666666667,1.3666666666666667,2.6,35.266666666666666,19.833333333333332,6.666666666666667,6.6,19.333333333333332,,,,,,,,,,,,
Page Blocks,0.9549771689497717,0.9577777777777778,0.05409436834094369,0.9554337899543379,0.008115832373397277,0.015146652400981366,0.1724187241467439,0.007724582244787941,0.958843206437735,0.968611084846131,0.7606715258368949,0.9593927559765357,0.007761777465061919,0.004288925261038584,0.039802193761931844,0.007257476131906743,26.40701356728872,49.57720322608948,162.26942284107207,31.14051638444265,19.7,23.7,14.833333333333334,20.3,27.433333333333334,41.46666666666667,44.0,28.066666666666666,,,,,,,,,,,,
Wall Robot,0.9769536019536019,0.9774114774114774,0.9632478632478633,0.9750610500610501,0.007654484462589593,0.0066486697366716216,0.14184952906985787,0.01022762106202207,0.9779631772620422,0.9787423419129548,0.9836512344961904,0.9763331540076404,0.007004002882711316,0.006151616495431933,0.034949216917230005,0.00940011442466941,184.25550351142883,172.45604270299276,697.6300786097844,181.14005115032197,19.033333333333335,17.5,23.333333333333332,19.0,23.266666666666666,21.766666666666666,40.06666666666667,22.866666666666667,,,,,,,,,,,,
Weight Lifting,0.99175983436853,0.9928364389233955,0.9944927536231883,0.9921325051759834,0.004418943300730948,0.0062383925907442865,0.003598617333889865,0.003850770463926455,0.9916519360384389,0.9929013004146792,0.9941390438574947,0.9919789239932671,0.004311323217921447,0.005851782645833267,0.003536252444314718,0.003771972955159425,121.7867769797643,150.8354635477066,412.7360713481903,127.64939885139465,12.133333333333333,8.533333333333333,9.9,12.366666666666667,13.5,9.666666666666666,11.6,13.0,,,,,,,,,,,,
Wine,0.9277777777777777,0.9101851851851851,0.9212962962962963,0.9333333333333333,0.039011847214322555,0.052948068353688135,0.04843404167309662,0.04228468861707708,0.9408649600056481,0.9224151134430555,0.9293524090253703,0.9447557658940741,0.030485172545692968,0.046060195900526325,0.04062993721767196,0.030181798269048946,1.4691140413284303,1.8223592360814413,6.440182248751323,1.6647214810053508,6.566666666666666,7.966666666666667,7.5,7.133333333333334,6.666666666666667,8.066666666666666,8.033333333333333,7.233333333333333,,,,,,,,,,,,
Average (All Datasets),0.9270458375057145,0.7946683879486479,0.5646307408457557,0.9160641280077954,0.019118176205104215,0.019223668188182576,0.10380354603408357,0.03761200177650927,0.942795818287367,0.9137950747286274,0.8727250591710722,0.9394748434677913,0.01380354337286748,0.01401838863732081,0.025020640385728054,0.018115835230246128,177.54273062887646,224.92955495289397,962.7304314976647,185.40758717741284,24.833333333333336,18.961904761904766,13.333333333333332,25.347619047619048,30.133333333333333,27.23333333333333,24.52857142857143,30.38095238095238,88.32927760836267,12.126257891665833,9.050483866890863,8.591560073063432,3.5163875446081145,5.201591300761087,5.640781435929086,3.546861938395021,6.645727480518287,7.034922573406454,7.4974966012778035,6.126317986408833
