,,Average,Average,Average,Average,Average,Average,Average,Average,Average,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Wine,Wine,Wine,Wine,Wine,Wine,Wine,Wine,Wine
,,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score
Metric,Fit Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial_Parameter,CON-FOLD (confidence_fit),0.926473557,0.019810222,0.942109491,0.014447005,3.15439621,25.03142857,5.397903346,29.59666667,7.520829278,0.894296732,0.916290862,10.12688492,74.55666667,29.14305832,45.76,17.374367,0.012748419,0.0058488,0.798921569,0.862479776,0.077194693,42.29333333,7.527916088,33.85,4.941209552,0.045861864,0.030467106,0.940155607,0.9478764,2.605571001,20.29,3.186389324,38.11,6.797444434,0.012126127,0.008973163,0.955004566,0.958730374,2.803565907,26.84,8.322174915,19.38333333,5.13135703,0.009520786,0.008961076,0.975222833,0.976382019,3.945129086,22.93666667,2.544452071,18.89666667,1.870199913,0.008664954,0.007900863,0.992269151,0.992199362,2.502523808,13.37,1.053628862,12.45666667,0.929697089,0.004869291,0.004711356,0.929444444,0.940807645,0.019904055,6.89,0.86818536,6.763333333,0.7410484,0.044880111,0.034266669
F1,CON-FOLD (confidence_fit),0.925963955,0.01939659,0.941628143,0.014040466,3.199515543,25.01714286,5.493794417,29.59142857,7.655373201,0.894023748,0.916458265,10.1788242,75.00666667,30.39736757,46.13666667,18.11348439,0.012390918,0.006199954,0.798039216,0.861168823,0.086029234,41.58666667,7.515590633,33.48333333,4.675745668,0.046602483,0.029856268,0.940617284,0.948084605,2.806449081,20.63333333,3.118435133,38.07666667,7.151311751,0.011856057,0.008902128,0.954313546,0.958100578,2.814076319,26.52,7.948176628,19.19,4.970202179,0.009332394,0.008710308,0.974151404,0.97536927,3.969115009,22.97,2.65819236,18.87666667,1.895635426,0.009056586,0.008252468,0.992269151,0.992176053,2.527315862,13.45333333,1.008901298,12.50666667,0.84002442,0.004860805,0.004681337,0.928333333,0.940039411,0.014799099,6.97,0.940948785,6.85,0.810157093,0.041676885,0.0316808
Gini_Impurity_Covered,CON-FOLD (confidence_fit),0.926713733,0.020012735,0.942478081,0.014577025,3.181774196,25.1852381,5.236147684,29.99714286,7.288920836,0.894084955,0.916068954,10.17104817,76.09333333,29.06614453,46.74,17.20578965,0.012738615,0.006122707,0.79495098,0.860739567,0.082671196,42.01666667,7.24924553,33.81333333,4.714436189,0.050429213,0.034123508,0.938650977,0.946702491,2.732636716,20.14,3.028360926,37.15,6.720967541,0.011987107,0.008907879,0.955403349,0.959224295,2.776565742,28.35333333,7.167034032,20.35333333,4.302346978,0.008438648,0.007783948,0.975286935,0.976488498,3.985311704,22.99333333,2.689000676,18.90333333,2.03990021,0.008662026,0.008037316,0.992600414,0.992521838,2.505359284,13.44666667,1.021747907,12.5,0.944974385,0.004986796,0.004816682,0.936018519,0.945600927,0.018826567,6.936666667,0.800912245,6.836666667,0.72461884,0.042846743,0.032247139
Jaccard,CON-FOLD (confidence_fit),0.927464989,0.01942149,0.942759407,0.013972232,3.170900304,25.18428571,5.340064384,29.73571429,7.45558071,0.894294283,0.916541742,10.0773316,76.39,29.5918371,46.66666667,17.40955286,0.012732534,0.006282578,0.799607843,0.862213161,0.085599174,41.78666667,7.319362389,33.75,4.680511792,0.045657964,0.030449804,0.940933642,0.948379736,2.864135968,20.69,2.908970097,38.74333333,6.563616312,0.011649249,0.008770035,0.953631659,0.957421108,2.715018525,26.2,7.97487694,19.05333333,5.077047396,0.009668392,0.008987691,0.974917582,0.976075543,3.947504316,22.73333333,2.559438344,18.74666667,2.033783783,0.008917835,0.008172749,0.991925466,0.991857474,2.488090259,13.41666667,1.003200008,12.49333333,0.859701019,0.00552237,0.005303668,0.936944444,0.946827084,0.018622282,6.933333333,0.831380097,6.836666667,0.756237533,0.041802084,0.029839097
Laplace,CON-FOLD (confidence_fit),0.926749178,0.01920105,0.942569865,0.01413441,3.209754216,24.93047619,5.311389146,29.35761905,7.195901073,0.893356592,0.91657993,10.22946753,73.00666667,26.94078647,44.9,16.41772841,0.012827553,0.006179016,0.798235294,0.861769976,0.080745217,41.70666667,8.081563035,33.52666667,5.398125113,0.043866753,0.030333051,0.939688786,0.947461034,2.852441664,20.36333333,3.14605272,38.20333333,7.210777113,0.01239618,0.009171202,0.955205479,0.958862028,2.792463706,27.16,7.816524816,19.60666667,4.666677815,0.009018432,0.008511017,0.975543346,0.976724228,4.005394858,23.05333333,2.461167754,19.07333333,1.845528508,0.008622146,0.00790139,0.99178882,0.991715944,2.494344302,13.3,1.06792707,12.42666667,0.927806538,0.005485034,0.005267256,0.933425926,0.944875918,0.01342224,6.913333333,0.857285649,6.776666667,0.713080525,0.042191256,0.031577941
Positive_Coverage_Gain,CON-FOLD (confidence_fit),0.925358762,0.019761538,0.941646035,0.014236534,3.192489703,25.18095238,5.423034191,29.94285714,7.566736133,0.893594075,0.916842949,10.09636421,76.48333333,29.88366052,46.98,17.84285548,0.013186264,0.006007776,0.794264706,0.859761947,0.082579796,41.93,7.512649311,33.61333333,4.843071342,0.0455055,0.029528877,0.940425669,0.947958908,2.78825116,20.49333333,3.062878762,38.03,6.802697183,0.011876589,0.008880901,0.954541857,0.958335219,2.879987237,27.70333333,7.796877144,19.71,4.652388174,0.00905821,0.008337718,0.974652015,0.975867895,3.95571336,22.64333333,2.748570116,18.74666667,2.125452277,0.009578932,0.008691091,0.992347826,0.992238446,2.525855215,13.50666667,1.077260657,12.46666667,0.926507931,0.004728559,0.004560835,0.927685185,0.940516879,0.018676943,6.84,0.88525642,6.72,0.768266955,0.04439671,0.033648538
RPG,CON-FOLD (confidence_fit),0.926954432,0.019005739,0.942425023,0.013868189,3.113776297,25.22238095,5.328413286,30,7.366673343,0.894399559,0.916814453,10.23099164,76.25666667,29.10833396,46.79,17.51633447,0.012647713,0.005851592,0.797401961,0.860789139,0.079428862,42.31,6.841289655,34,4.528615815,0.045593365,0.031143578,0.939881687,0.947630285,2.590208469,20.44,3.124998997,37.94333333,6.877824544,0.011810095,0.008868875,0.954882801,0.958629084,2.397597241,27.57,7.952099489,19.63,4.706762373,0.008780532,0.008134388,0.974676435,0.975843209,3.949325826,22.95333333,2.624394606,18.92666667,1.975084492,0.009068866,0.008306764,0.992716356,0.992610496,2.534567196,13.52,1.022947411,12.46333333,0.937149786,0.004491831,0.004317783,0.934722222,0.944658495,0.014314845,6.95,0.892649283,6.803333333,0.757121522,0.040647768,0.030454341
Weighted_Harmonic_Mean,CON-FOLD (confidence_fit),0.924930965,0.019952169,0.941068422,0.014588463,3.191648011,24.8947619,5.491372316,29.48666667,7.780973118,0.892543763,0.916266459,10.22711235,75.57666667,31.07468814,46.43666667,18.30527061,0.013586806,0.006234988,0.793186275,0.8584867,0.086821918,41.50333333,7.647981933,33.61666667,4.680035398,0.044156949,0.029965509,0.939090792,0.946968557,2.689738124,20.13333333,3.027558299,37.4,6.355678471,0.011113393,0.008229573,0.953555556,0.957327757,2.892188257,26.24333333,8.251327382,18.92666667,5.436894484,0.010240613,0.009571692,0.975030525,0.976205356,3.928312507,22.83333333,2.484511666,18.81666667,1.862242927,0.008687038,0.007912065,0.992128364,0.992092032,2.50089538,13.34,1.058995549,12.36333333,0.98040444,0.005878191,0.005655108,0.928981481,0.940132095,0.016467539,6.776666667,0.921748859,6.703333333,0.819079887,0.046002194,0.034550303
