Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Wall Robot,WHM_beta_0.5,CON-FOLD (confidence_fit),0.9776495726495725,0.006026284036749794,0.9787079210777386,0.005227627549601673,93.79812907298405,64.66333333333333,7.547618434690141,65.69,10.068356669291514
Wall Robot,WHM_beta_0.5,FOLD-RM (fit),0.9923382173382174,0.0031923780050538255,0.9926939377310958,0.0028646146045957924,63.57432377020518,29.93,2.0475370635853816,40.45,3.4292905162461875
Wall Robot,WHM_beta_1.0,CON-FOLD (confidence_fit),0.9747741147741148,0.006318005858389747,0.975729358263428,0.00541908813189103,116.6452892033259,82.80333333333333,10.354162665512938,86.98,14.92813106152162
Wall Robot,WHM_beta_1.0,FOLD-RM (fit),0.992100122100122,0.003183809374539864,0.9923829750654225,0.0029633501814601477,61.976954044500985,29.883333333333333,2.297968178206359,40.25666666666667,3.6260100272818754
Wall Robot,WHM_beta_1.5,CON-FOLD (confidence_fit),0.9728876678876679,0.006319612640028589,0.9740886330460257,0.005246502249546494,140.55511586666108,95.44333333333333,12.552503336876539,102.41,18.593933091900887
Wall Robot,WHM_beta_1.5,FOLD-RM (fit),0.991941391941392,0.003424788698615782,0.9923235189522048,0.0031304904438722594,61.79527911027272,30.223333333333333,2.1930543038162975,40.776666666666664,3.627301099501349
Wall Robot,WHM_beta_2.0,CON-FOLD (confidence_fit),0.9701159951159951,0.00686586849125132,0.9718666792448067,0.005565825834768599,159.06029233853022,107.29,16.1590930322657,118.00333333333333,25.596887657448683
Wall Robot,WHM_beta_2.0,FOLD-RM (fit),0.9920482295482295,0.0031664652681950576,0.9923897469132961,0.002905084470200294,62.24338356812795,30.17,2.257895844693672,40.89666666666667,3.9417992711284104
Weight Lifting,WHM_beta_0.5,CON-FOLD (confidence_fit),0.9926004140786748,0.003867679094467597,0.9916900890466074,0.003590252385580518,101.90389129956563,32.47666666666667,7.106649735077644,31.793333333333333,6.61638451389235
Weight Lifting,WHM_beta_0.5,FOLD-RM (fit),0.9987660455486542,0.0014004019423038217,0.9985666724584216,0.0013542991396258358,41.77971818129222,14.373333333333333,1.2405989850449402,16.393333333333334,1.4325255041204008
Weight Lifting,WHM_beta_1.0,CON-FOLD (confidence_fit),0.9899710144927536,0.004024590989078013,0.9882316337392725,0.003115637165985174,153.03633452335993,50.52333333333333,6.478892062955954,49.5,5.886609712987897
Weight Lifting,WHM_beta_1.0,FOLD-RM (fit),0.9988364389233954,0.0014928224861726264,0.9986625141923461,0.0014061674134938525,41.85047258456548,14.52,1.1607862633421708,16.426666666666666,1.425269635543474
Weight Lifting,WHM_beta_1.5,CON-FOLD (confidence_fit),0.9870807453416148,0.004701017381514491,0.9857172796349304,0.0034424785308826912,189.66450929403305,62.196666666666665,8.055284865837343,60.663333333333334,7.234023260306658
Weight Lifting,WHM_beta_1.5,FOLD-RM (fit),0.9988819875776397,0.0014169134607406211,0.9986774585604091,0.001373007592142957,41.625684865315755,14.523333333333333,1.1046218903427107,16.513333333333332,1.4845319146364406
Weight Lifting,WHM_beta_2.0,CON-FOLD (confidence_fit),0.9838260869565217,0.005288875708733301,0.9835718968951598,0.003688581810874591,222.96661387046177,71.25333333333333,9.30651346451,69.24333333333334,8.602176878308649
Weight Lifting,WHM_beta_2.0,FOLD-RM (fit),0.9988571428571428,0.0014933121807924313,0.9987075367391569,0.0013970152534115968,41.82003069559733,14.546666666666667,1.1129319899570627,16.52,1.4844568165271017
Wine,WHM_beta_0.5,CON-FOLD (confidence_fit),0.9341666666666667,0.04188842264998433,0.9436051195798518,0.024290445143824092,0.5489062007268269,7.043333333333333,0.45696639172493764,7.043333333333333,0.45696639172493764
Wine,WHM_beta_0.5,FOLD-RM (fit),0.9334259259259259,0.04169906663821324,0.9408481902060278,0.030860684140021483,0.534305845896403,7.176666666666667,0.7707804902192091,7.306666666666667,0.899250276111073
Wine,WHM_beta_1.0,CON-FOLD (confidence_fit),0.9324074074074075,0.042370393974902436,0.9420402993684814,0.025051593998309803,0.6245712916056315,6.963333333333333,0.4273143425865275,6.963333333333333,0.4273143425865275
Wine,WHM_beta_1.0,FOLD-RM (fit),0.9424074074074075,0.03890038937380357,0.9481123790134075,0.029390515485216914,0.6077895657221476,7.343333333333334,0.6979105621290788,7.423333333333333,0.7699121842524793
Wine,WHM_beta_1.5,CON-FOLD (confidence_fit),0.9347222222222222,0.044757179627464554,0.9433449803116575,0.026454580915121154,0.6092333022753398,6.943333333333333,0.3837705325160436,6.943333333333333,0.3837705325160436
Wine,WHM_beta_1.5,FOLD-RM (fit),0.9342592592592592,0.0454272452603478,0.9413810485180555,0.03368352730550484,0.6489779504140218,7.25,0.6848821396054227,7.4,0.8096409047527369
Wine,WHM_beta_2.0,CON-FOLD (confidence_fit),0.9310185185185185,0.04477639490349306,0.9408078492516296,0.02682526300032305,0.6490809726715088,6.94,0.4513821212653349,6.94,0.4513821212653349
Wine,WHM_beta_2.0,FOLD-RM (fit),0.9374074074074075,0.042159131933802066,0.9446405552677594,0.030928093186238674,0.6306009984016419,7.21,0.7030035894806955,7.32,0.799832758438645
