Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Ecoli,Precision_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.025344204902648926,0.0,0.0,0.0,0.0
Ecoli,Precision_Information_Gain,FOLD-RM (fit),0.8014705882352942,0.045590870680731053,0.8633898271169118,0.02091349576053281,0.36074755191802976,36.9,4.332051092342595,43.6,5.834761729877618
Ecoli,TP_Gini_Impurity,CON-FOLD (confidence_fit),0.06029411764705883,0.05300014870892357,0.7513754290985294,0.003543389439132645,1.8853366136550904,9.5,9.300537618869138,37.3,31.742190640638945
Ecoli,TP_Gini_Impurity,FOLD-RM (fit),0.7911764705882354,0.028414464208214633,0.8526075925213235,0.02788005983588587,0.36836292743682864,41.0,3.5901098714230035,50.2,6.762642481555071
Ecoli,TP_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.016840219497680664,0.0,0.0,0.0,0.0
Ecoli,TP_Information_Gain,FOLD-RM (fit),0.7794117647058824,0.05716619504750295,0.8409100650295589,0.03903058836946509,0.3607877254486084,38.3,3.497618237219914,47.2,5.65292451352002
Ecoli,information_gain,CON-FOLD (confidence_fit),0.5455882352941177,0.09960755365096116,0.7977655301477942,0.026589890565866834,0.7397608280181884,153.7,37.42266098977405,153.5,37.529988009590404
Ecoli,information_gain,FOLD-RM (fit),0.7897058823529411,0.03924631157107469,0.855394952852647,0.02531355773335079,0.3206191539764404,40.5,3.7193189340702335,48.2,6.303438215238834
Ecoli,original,CON-FOLD (confidence_fit),0.7911764705882354,0.04691563181962901,0.8562351067389706,0.03439656948583588,0.31470775604248047,33.6,2.6331223544175333,43.2,5.652924513520021
Ecoli,original,FOLD-RM (fit),0.7955882352941177,0.05777247262190623,0.8626563821807354,0.03386373980534443,0.29717392921447755,37.2,4.589843860815602,45.5,6.980130530457307
Nursery,Gini_Impurity,CON-FOLD (confidence_fit),0.0,0.0,0.7499918981481482,1.7080203411408434e-05,0.3040631771087646,1.2,1.1352924243950933,6.8,5.593647190240809
