,accuracy_mean,accuracy_mean,accuracy_mean,accuracy_mean,accuracy_std,accuracy_std,accuracy_std,accuracy_std,brier_score_mean,brier_score_mean,brier_score_mean,brier_score_mean,brier_score_std,brier_score_std,brier_score_std,brier_score_std,time_mean,time_mean,time_mean,time_mean,num_rules_mean,num_rules_mean,num_rules_mean,num_rules_mean,num_preds_mean,num_preds_mean,num_preds_mean,num_preds_mean,time_std,time_std,time_std,time_std,num_rules_std,num_rules_std,num_rules_std,num_rules_std,num_preds_std,num_preds_std,num_preds_std,num_preds_std
,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,greedy,round_robin,best_rule,info_gain,best_rule,greedy,info_gain,round_robin,best_rule,greedy,info_gain,round_robin,best_rule,greedy,info_gain,round_robin
Dry Bean,0.11167829599706207,0.24376300648794222,0.08276410821397967,0.10560656139062309,0.010386433925466844,0.03999336895404739,0.049424156981312174,0.009901539873118894,0.7770056401730471,0.8073432446178052,0.7701432933397955,0.7758367315776483,0.002225404753840872,0.008945740113063436,0.011749236391627262,0.0023515035353490073,8.189888755480448,13.672100766499836,38.613512976964316,8.351992336908976,1.0333333333333334,5.6,3.1,1.0,1.0333333333333334,5.6,3.1,1.0,,,,,,,,,,,,
Ecoli,0.5970588235294118,0.7759803921568627,0.7411764705882352,0.5808823529411764,0.0873518996529928,0.04971031302392133,0.043624696982915684,0.0928275874036174,0.8140456263896078,0.8363775962052451,0.7879882528477942,0.8032390440225,0.03305054743303431,0.027977514188136307,0.03311495637561636,0.026101874020926338,8.58262353738149,3.122476061185201,22.661844380696614,10.95869385401408,140.5,32.8,53.93333333333333,146.76666666666668,140.06666666666666,31.233333333333334,53.166666666666664,146.03333333333333,,,,,,,,,,,,
Nursery,0.8822916666666667,0.0,0.3332947530864197,0.7871141975308641,0.007565141745747806,0.0,0.00887915234502693,0.05123413914098394,0.9046997893122536,0.75,0.8333231253521404,0.8935736018428606,0.004773455441295125,0.0,0.002219765244915182,0.00959615488834981,0.7104761362075805,0.09748581250508627,0.797913384437561,0.6941180864969889,10.633333333333333,0.0,1.0,5.8,10.866666666666667,0.0,1.0,7.7,,,,,,,,,,,,
Page Blocks,0.9089193302891933,0.9174733637747337,0.002343987823439878,0.9036834094368341,0.006585190639876464,0.006521778951801387,0.0014722329576324828,0.009017489155691597,0.9172090969542644,0.9241354873799453,0.7503212977739847,0.9158562310510473,0.005308617944592187,0.005260471993349396,0.0002667821740396063,0.0061437000246910385,25.81375028292338,36.22116709550222,36.29218536218007,26.123430291811626,2.0,6.7,1.5666666666666667,1.5333333333333334,2.0,6.7,1.5666666666666667,1.5333333333333334,,,,,,,,,,,,
Wall Robot,0.03217338217338218,0.9112332112332112,0.00042735042735042735,0.0014346764346764346,0.16844147942631885,0.009827497168474465,0.0006240342376017032,0.0008895888151873418,0.7562007186247192,0.9267759493391271,0.7500084114645756,0.7501188393282571,0.03370189611110036,0.006500211802317492,6.546035734973978e-05,8.226917058547509e-05,1.7371018012364705,23.22195192972819,15.631477610270183,1.8276770114898682,4.066666666666666,9.933333333333334,1.0,3.7333333333333334,4.066666666666666,9.933333333333334,1.0,3.7333333333333334,,,,,,,,,,,,
Weight Lifting,0.9704347826086956,0.9606625258799172,0.25494824016563145,0.9700207039337474,0.033647924147872176,0.030523312144875143,0.009686713035833234,0.03530304484439278,0.9748274071349524,0.9664322735366294,0.813252395880886,0.9744754303609316,0.027772981663842605,0.024962447550558993,0.002467868253593131,0.02913016563044859,32.505256883303325,31.334378552436828,133.68228351275127,30.010718965530394,9.366666666666667,8.7,5.9,9.7,9.433333333333334,8.7,5.9,9.666666666666666,,,,,,,,,,,,
Wine,0.937962962962963,0.874074074074074,0.5101851851851852,0.9481481481481481,0.04170389992445259,0.06635196047810221,0.3193493389437478,0.03627895955235239,0.943546318863889,0.8957588950864815,0.8475635418799999,0.9482359051913889,0.02648392915296078,0.040093189879687956,0.06613689937511003,0.027187990056716394,0.8242003520329794,0.794447143872579,2.3632335980733234,0.9081247727076213,6.833333333333333,7.7,4.266666666666667,6.933333333333334,6.833333333333333,7.7,4.266666666666667,6.933333333333334,,,,,,,,,,,,
Average (All Datasets),0.6343598920324821,0.6690266533723915,0.27502001364146306,0.61384143568801,0.05081170992324679,0.028989747245888847,0.06186576078343857,0.03363604982647776,0.8696477996361047,0.8724033494521762,0.793228616934168,0.865905111910662,0.01904526178580946,0.016248510789587656,0.016574424024607327,0.014370522475295236,11.194756821223667,15.494858194532847,35.72035011791048,11.267822188422794,24.91904761904762,10.204761904761906,10.10952380952381,25.066666666666666,24.9,9.980952380952383,10.0,25.228571428571428,4.307056723077036,1.2702833141057315,1.200550351094807,1.2610666631432943,2.319987988765958,7.55231629973278,7.612906886313321,3.7329037745416582,2.2914790602130153,7.643733175545392,7.731019533608831,3.670994187653069
