,,Average,Average,Average,Average,Average,Average,Average,Average,Average,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Dry Bean,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Nursery,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Page Blocks,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Wall Robot,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Weight Lifting,Wine,Wine,Wine,Wine,Wine,Wine,Wine,Wine,Wine
,,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score,Avg Accuracy,Avg Brier Score,Avg Time,Num Preds Avg,Num Preds Std,Num Rules Avg,Num Rules Std,Std Accuracy,Std Brier Score
Metric,Fit Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gini_Impurity,FOLD-RM (fit),0.9301070157977334,0.0178300742200063,0.9465244219806966,0.013296706191919343,18.646220224244253,54.057142857142864,6.092997943659681,78.34285714285714,8.864484875983077,0.910907087770841,0.921940638847158,95.10200481414796,293.5,16.174396777348793,157.3,9.23820569398866,0.0060892815843955,0.0057964542985143,0.763235294117647,0.8455331955636766,0.3731019496917724,49.1,6.773313648265359,39.1,4.121757985239902,0.0406892273910728,0.0306520233043595,0.956983024691358,0.9622298758383258,0.8643080234527588,27.9,2.6436506745197805,66.2,9.795690662508465,0.0155731826778441,0.0123573192003768,0.965570776255708,0.969749396096,3.6644866466522217,115.2,29.275700959441888,64.6,14.901155809011744,0.0027916606436798,0.0024788335092242,0.992948717948718,0.9932186493083058,17.35803837776184,39.1,4.976611966656298,29.4,2.988868236194653,0.003054028922657,0.0024492431729096,0.9988819875776396,0.9985348023625218,13.00761637687683,16.6,1.2649110640673518,15.0,0.8164965809277259,0.0013670868752976,0.0012603499031998,0.9222222222222222,0.9344643958488889,0.1539853811264038,7.0,0.9428090415820636,6.8,0.7888106377466158,0.0552460514450973,0.0380827199548512
Precision_Gini_Impurity,FOLD-RM (fit),0.9332180654291912,0.016443741616011583,0.9471627474917474,0.011944230732971585,19.420900470869885,53.728571428571435,5.960312724660932,77.62857142857142,9.096180414751665,0.907785530664708,0.9189098218790296,100.30149607658386,304.7,28.34333156925004,165.4,17.180091837809123,0.0042386014663724,0.003723198158,0.7808823529411765,0.8497876408125,0.3613523244857788,44.5,7.291547618075786,38.0,4.8074017006186525,0.0629477426176157,0.0455340033582477,0.9562114197530864,0.9612462746079318,0.9284669160842896,27.1,3.071373199943852,64.3,8.138386408455508,0.0125295089587574,0.0103294074704894,0.96648401826484,0.9696514085032788,3.3692925930023194,103.4,18.863250574124876,57.1,7.837941906733765,0.0042191824748879,0.0032345598474357,0.9918498168498168,0.9920955657664378,18.954643654823304,40.9,3.3149493041204843,30.1,2.2335820757001272,0.0030048167771244,0.0025764849569817,0.9987577639751553,0.9985047217377764,11.932966017723084,16.0,2.0,14.5,0.8498365855987972,0.0011711913560025,0.0011335015435997,0.9305555555555556,0.9399437991352778,0.0980857133865356,6.8,0.7888106377466155,6.7,0.6749485577105531,0.0269951476613208,0.0170784597960469
Precision_Information_Gain,FOLD-RM (fit),0.939656042922378,0.01609079041485194,0.9512402170125384,0.010922608590177215,18.79489400046212,53.58571428571428,5.994197955311705,76.15714285714286,9.574965037114636,0.9081527726771944,0.9193886930511532,94.74183027744292,299.0,39.25698805449944,161.7,19.02074890452238,0.0054784882838598,0.0050510483669155,0.8014705882352942,0.8633898271169118,0.3607475519180297,43.6,5.834761729877618,36.9,4.332051092342595,0.045590870680731,0.0209134957605328,0.9611496913580246,0.9651548931266436,1.0326091289520265,26.1,2.8067379246694517,69.0,6.831300510639732,0.0106172422051129,0.0089941278764284,0.9663926940639268,0.9697975005292148,3.098687219619751,98.9,13.843971812870594,55.8,8.121302577515232,0.006190915710873,0.0050167888229405,0.9943223443223445,0.9944649114743132,18.947591853141784,41.5,2.91547594742265,30.6,1.4298407059684797,0.002356563988476,0.0021200531883439,0.9988819875776396,0.9989851263392546,13.220313215255738,16.3,1.4181364924121769,13.8,1.5491933384829664,0.0021476277399403,0.0014332214826999,0.9472222222222222,0.947500567450278,0.162478756904602,7.7,0.9486832980505138,7.3,0.6749485577105528,0.0402538242949706,0.0329295246333795
TP_Gini_Impurity,FOLD-RM (fit),0.9381670228593527,0.012578425329421728,0.9502777614569139,0.010677341434888686,19.11420546940395,56.885714285714286,7.164791996740021,83.45714285714287,12.74975405488342,0.9119720896070512,0.9227721831497724,97.73736910820008,322.8,42.52267369037109,173.7,20.10002763956088,0.0056920537481699,0.004349700462464,0.7911764705882354,0.8526075925213235,0.3683629274368286,50.2,6.762642481555071,41.0,3.5901098714230035,0.0284144642082146,0.0278800598358858,0.9587962962962964,0.9634201997176388,0.9392258644104003,27.0,2.7888667551135846,66.1,8.962266578395347,0.0086436592029851,0.0071354851168805,0.9684018264840182,0.9724963215807216,4.188615870475769,118.9,31.214134974754984,65.1,13.287002839032,0.005311130225282,0.0041520433679909,0.9908424908424908,0.991444287613727,18.33761668205261,41.6,3.777124126457411,30.9,2.1832697191750423,0.002590134729621,0.0025008983742328,0.9987577639751553,0.9988341301316024,12.073312950134277,16.2,1.475729574745244,14.2,1.398411797560202,0.0016563146997929,0.0010859337703878,0.9472222222222222,0.9503696154836112,0.1549348831176757,7.5,0.7071067811865477,7.2,0.6324555320336759,0.0357412204918866,0.027637269116379
TP_Information_Gain,FOLD-RM (fit),0.9325976091642477,0.018175275633107942,0.9463818388009461,0.012554990879916213,17.658033970424107,54.442857142857136,7.449522695116484,77.75714285714285,12.453624402660397,0.9096217407271392,0.9204539956916012,87.04625537395478,292.9,45.012220562864925,158.7,21.54607466183419,0.0048518277464386,0.0046419367952971,0.7794117647058824,0.8409100650295589,0.3607877254486084,47.2,5.65292451352002,38.3,3.497618237219914,0.0571661950475029,0.039030588369465,0.9614969135802468,0.9656071583164352,0.9404554843902588,26.1,3.4140233677518315,69.4,8.194849330863597,0.0111665213588764,0.0088422357602595,0.967214611872146,0.9705565141755984,3.4260058403015137,113.6,27.12194683277733,63.5,14.104766727757124,0.0060951255275398,0.0053084360037937,0.9928571428571428,0.9933150437505311,19.226798796653743,41.0,3.559026084010436,30.2,2.2010098692292237,0.0020612873035572,0.0018509457230084,0.998136645962733,0.9981326330765092,12.471959710121157,16.1,1.4491376746189435,13.8,1.8135294011647256,0.0015767646181912,0.0014792689375583,0.9194444444444444,0.9356974615663888,0.1339748620986938,7.4,0.966091783079296,7.2,0.7888106377466155,0.0443092078296495,0.0267315245700315
information_gain,FOLD-RM (fit),0.9351995970895471,0.015315339752824259,0.9483614292016035,0.011221619848521285,18.59195219789233,52.857142857142854,7.78687538663133,76.27142857142857,11.973153203009966,0.9056555269922878,0.9193554037718658,91.97602756023409,276.7,49.62761328131749,149.2,26.92706197613595,0.0105040203627349,0.0068580592034639,0.7897058823529411,0.855394952852647,0.3206191539764404,48.2,6.303438215238834,40.5,3.7193189340702335,0.0392463115710746,0.0253135577333507,0.9576388888888888,0.962550054888434,0.8521222829818725,27.0,3.8873012632302,64.7,11.264990013311152,0.0087859871483252,0.0069729882331357,0.9640182648401826,0.968205678811224,3.967948126792908,117.4,17.833800616930887,63.9,7.852105167122735,0.0057468977981926,0.0048494186110579,0.9914835164835164,0.991666746064881,19.606231498718262,40.5,4.503085362035433,30.4,2.6331223544175333,0.0024439095117518,0.0022931455544633,0.9990062111801242,0.9987072444399504,13.257330870628357,16.4,1.1737877907772674,13.9,1.5951314818673863,0.0016354797232407,0.0017411844242002,0.9388888888888888,0.9426499235822222,0.1633858919143676,7.7,0.483045891539648,7.4,0.5163977794943222,0.03884477215445,0.0305229851799773
original,FOLD-RM (fit),0.9365108003415085,0.01808414275513927,0.9506169747395106,0.01257321521707517,18.775775510924205,55.34285714285714,7.453733325714813,79.45714285714284,12.476286586951408,0.9088138082996696,0.9194326549601322,96.9093834400177,305.4,40.58242641012653,164.0,18.190351532856333,0.0061257171261807,0.0062831636711641,0.7955882352941177,0.8626563821807354,0.2971739292144775,45.5,6.980130530457307,37.2,4.589843860815602,0.0577724726219062,0.0338637398053444,0.9649305555555556,0.9685159090193328,1.0172832250595092,28.4,2.988868236194653,71.4,9.559172442098625,0.0092725563243546,0.007467410841268,0.96648401826484,0.9701209591452143,3.8313809871673583,113.0,31.034031499486343,63.3,16.472536065962778,0.0052910271341045,0.0047845851412363,0.9932234432234432,0.9936311739927748,16.150212812423707,39.9,2.960855732160326,29.5,1.2692955176439846,0.0028700022646014,0.0024853811359003,0.9987577639751553,0.9985977884722732,13.09433012008667,17.0,1.63299316185545,15.1,0.9944289260117534,0.0014344106066823,0.0013688762049189,0.9277777777777778,0.9413639554061112,0.1306640625,7.0,1.1547005383792517,6.9,1.100504934614612,0.0438228132081452,0.0317593497196942
